대시보드품목,조회HS,국가코드,국가,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD
자동차부품,8708,MO,마카오,2026-01-01,870899,기타,24511,1014,1683,6,23497
자동차부품,8708,MP,북마리아나 군도,2026-01-01,870829,기타,49,0,7,0,49
자동차부품,8708,MP,북마리아나 군도,2026-01-01,870830,제동장치와 그 부분품,258,0,4,0,258
자동차부품,8708,MP,북마리아나 군도,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",204,0,12,0,204
자동차부품,8708,MP,북마리아나 군도,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],74,0,5,0,74
자동차부품,8708,MP,북마리아나 군도,2026-01-01,870899,기타,16724,0,5271,0,16724
자동차부품,8708,MQ,마티니크,2026-01-01,870810,완충기와 그 부분품,89,0,0,0,89
자동차부품,8708,MR,모리타니,2026-01-01,870899,기타,900,0,172,0,900
자동차부품,8708,MT,몰타,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,0,2899,0,4,-2899
자동차부품,8708,MT,몰타,2026-01-01,870899,기타,4980,213,185,4,4767
자동차부품,8708,MU,모리셔스,2026-01-01,870829,기타,537,0,17,0,537
자동차부품,8708,MU,모리셔스,2026-01-01,870899,기타,653,0,4,0,653
자동차부품,8708,MV,몰디브,2026-01-01,870899,기타,19702,0,518,0,19702
자동차부품,8708,MX,멕시코,2026-01-01,870810,완충기와 그 부분품,291807,187287,84080,3263,104520
자동차부품,8708,MX,멕시코,2026-01-01,870821,안전벨트,3554577,32200,342448,516,3522377
자동차부품,8708,MX,멕시코,2026-01-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",836588,22147,229123,679,814441
자동차부품,8708,MX,멕시코,2026-01-01,870829,기타,19489932,407536,3967232,7356,19082396
자동차부품,8708,MX,멕시코,2026-01-01,870830,제동장치와 그 부분품,11707506,118436,1263105,3874,11589070
자동차부품,8708,MX,멕시코,2026-01-01,870840,기어박스와 그 부분품,14785135,19677271,1728465,700421,-4892136
자동차부품,8708,MX,멕시코,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",11854946,142641,2029615,4827,11712305
자동차부품,8708,MX,멕시코,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,42732,243727,3820,7430,-200995
자동차부품,8708,MX,멕시코,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],4215366,630525,701345,56369,3584841
자동차부품,8708,MX,멕시코,2026-01-01,870891,방열기와 그 부분품,443063,19221,41538,359,423842
자동차부품,8708,MX,멕시코,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",1374975,209979,179481,48797,1164996
자동차부품,8708,MX,멕시코,2026-01-01,870893,클러치와 그 부분품,5201353,2318,472479,30,5199035
자동차부품,8708,MX,멕시코,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,10998385,186371,1291577,1244,10812014
자동차부품,8708,MX,멕시코,2026-01-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,1147361,513960,78414,30561,633401
자동차부품,8708,MX,멕시코,2026-01-01,870899,기타,35846384,3083958,5085220,298780,32762426
자동차부품,8708,MY,말레이시아,2026-01-01,870810,완충기와 그 부분품,23200,0,1933,0,23200
자동차부품,8708,MY,말레이시아,2026-01-01,870821,안전벨트,11271,0,1458,0,11271
자동차부품,8708,MY,말레이시아,2026-01-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",5878,0,994,0,5878
자동차부품,8708,MY,말레이시아,2026-01-01,870829,기타,895431,2185789,128822,15681,-1290358
자동차부품,8708,MY,말레이시아,2026-01-01,870830,제동장치와 그 부분품,82287,1535,9465,32,80752
자동차부품,8708,MY,말레이시아,2026-01-01,870840,기어박스와 그 부분품,188314,0,20718,0,188314
자동차부품,8708,MY,말레이시아,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",215453,100476,28616,2103,114977
자동차부품,8708,MY,말레이시아,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,129676,0,24274,0,129676
자동차부품,8708,MY,말레이시아,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],108794,197,17189,96,108597
자동차부품,8708,MY,말레이시아,2026-01-01,870891,방열기와 그 부분품,15032,0,418,0,15032
자동차부품,8708,MY,말레이시아,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",88628,0,8134,0,88628
자동차부품,8708,MY,말레이시아,2026-01-01,870893,클러치와 그 부분품,7329,0,1309,0,7329
자동차부품,8708,MY,말레이시아,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,68956,0,5345,0,68956
자동차부품,8708,MY,말레이시아,2026-01-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,217532,1247,28275,4,216285
자동차부품,8708,MY,말레이시아,2026-01-01,870899,기타,1402651,10446,146967,353,1392205
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870810,완충기와 그 부분품,187,0,38,0,187
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870821,안전벨트,81,0,14,0,81
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870829,기타,2274,0,461,0,2274
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870830,제동장치와 그 부분품,5409,0,157,0,5409
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870840,기어박스와 그 부분품,39,0,17,0,39
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,5,0,0,0,5
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],1249,0,26,0,1249
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870891,방열기와 그 부분품,138,0,10,0,138
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870893,클러치와 그 부분품,535,0,48,0,535
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,1320,0,52,0,1320
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,870899,기타,35113,0,1735,0,35113
자동차부품,8708,NG,나이지리아,2026-01-01,870829,기타,16812,0,21700,0,16812
자동차부품,8708,NG,나이지리아,2026-01-01,870891,방열기와 그 부분품,5000,0,3000,0,5000
자동차부품,8708,NG,나이지리아,2026-01-01,870899,기타,41699,0,49564,0,41699
자동차부품,8708,NI,니카라과,2026-01-01,870829,기타,0,21,0,0,-21
자동차부품,8708,NI,니카라과,2026-01-01,870830,제동장치와 그 부분품,16977,0,8210,0,16977
자동차부품,8708,NI,니카라과,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],8328,0,1397,0,8328
자동차부품,8708,NI,니카라과,2026-01-01,870893,클러치와 그 부분품,210155,0,35162,0,210155
자동차부품,8708,NI,니카라과,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,21470,0,3718,0,21470
자동차부품,8708,NI,니카라과,2026-01-01,870899,기타,17601,0,2660,0,17601
자동차부품,8708,NL,네덜란드,2026-01-01,870810,완충기와 그 부분품,300911,4513,5684,139,296398
자동차부품,8708,NL,네덜란드,2026-01-01,870821,안전벨트,2488,0,60,0,2488
자동차부품,8708,NL,네덜란드,2026-01-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",8780,0,765,0,8780
자동차부품,8708,NL,네덜란드,2026-01-01,870829,기타,711275,573061,32877,6812,138214
자동차부품,8708,NL,네덜란드,2026-01-01,870830,제동장치와 그 부분품,16293,0,795,0,16293
자동차부품,8708,NL,네덜란드,2026-01-01,870840,기어박스와 그 부분품,44939,0,1593,0,44939
자동차부품,8708,NL,네덜란드,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",17225,1074,1078,50,16151
자동차부품,8708,NL,네덜란드,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,34675,0,2016,0,34675
자동차부품,8708,NL,네덜란드,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],226214,2984,16212,29,223230
자동차부품,8708,NL,네덜란드,2026-01-01,870891,방열기와 그 부분품,8166,0,255,0,8166
자동차부품,8708,NL,네덜란드,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",96239,0,1431,0,96239
자동차부품,8708,NL,네덜란드,2026-01-01,870893,클러치와 그 부분품,74524,0,7957,0,74524
자동차부품,8708,NL,네덜란드,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,66860,1105,2383,13,65755
자동차부품,8708,NL,네덜란드,2026-01-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,285,0,2,0,285
자동차부품,8708,NL,네덜란드,2026-01-01,870899,기타,1580926,239624,125005,9108,1341302
자동차부품,8708,NO,노르웨이,2026-01-01,870810,완충기와 그 부분품,0,98576,0,1073,-98576
자동차부품,8708,NO,노르웨이,2026-01-01,870829,기타,0,31137,0,1013,-31137
자동차부품,8708,NO,노르웨이,2026-01-01,870840,기어박스와 그 부분품,0,27667,0,357,-27667
자동차부품,8708,NO,노르웨이,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",4275,0,450,0,4275
자동차부품,8708,NO,노르웨이,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],58064,6904,4232,224,51160
자동차부품,8708,NO,노르웨이,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",0,44,0,2,-44
자동차부품,8708,NO,노르웨이,2026-01-01,870893,클러치와 그 부분품,9493,220177,1189,8410,-210684
자동차부품,8708,NO,노르웨이,2026-01-01,870899,기타,61332,21914,4314,445,39418
자동차부품,8708,NP,네팔,2026-01-01,870829,기타,640,0,60,0,640
자동차부품,8708,NP,네팔,2026-01-01,870830,제동장치와 그 부분품,68,0,8,0,68
자동차부품,8708,NP,네팔,2026-01-01,870840,기어박스와 그 부분품,19,0,1,0,19
자동차부품,8708,NP,네팔,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,7,0,0,0,7
자동차부품,8708,NP,네팔,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],38,0,1,0,38
자동차부품,8708,NP,네팔,2026-01-01,870891,방열기와 그 부분품,58,0,0,0,58
자동차부품,8708,NP,네팔,2026-01-01,870893,클러치와 그 부분품,748,0,4,0,748
자동차부품,8708,NP,네팔,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,330,0,37,0,330
자동차부품,8708,NP,네팔,2026-01-01,870899,기타,7697,0,261,0,7697
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870810,완충기와 그 부분품,6997,0,169,0,6997
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870821,안전벨트,404,0,14,0,404
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870829,기타,13990,10045,1169,1022,3945
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870830,제동장치와 그 부분품,3668,0,434,0,3668
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870840,기어박스와 그 부분품,31331,0,561,0,31331
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",170,0,9,0,170
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,1221,0,100,0,1221
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],205,0,7,0,205
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870891,방열기와 그 부분품,1908,0,90,0,1908
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",773,0,53,0,773
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,940,0,43,0,940
자동차부품,8708,NZ,뉴질랜드,2026-01-01,870899,기타,202447,707,8352,18,201740
자동차부품,8708,OM,오만,2026-01-01,870829,기타,487,0,200,0,487
자동차부품,8708,OM,오만,2026-01-01,870830,제동장치와 그 부분품,74,0,4,0,74
자동차부품,8708,OM,오만,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],48346,0,3978,0,48346
자동차부품,8708,OM,오만,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,29048,0,3035,0,29048
자동차부품,8708,OM,오만,2026-01-01,870899,기타,1977,0,30,0,1977
자동차부품,8708,PA,파나마,2026-01-01,870829,기타,2837,0,203,0,2837
자동차부품,8708,PA,파나마,2026-01-01,870830,제동장치와 그 부분품,58820,0,10212,0,58820
자동차부품,8708,PA,파나마,2026-01-01,870840,기어박스와 그 부분품,116,0,3,0,116
자동차부품,8708,PA,파나마,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",12880,0,1833,0,12880
자동차부품,8708,PA,파나마,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,1132,0,120,0,1132
자동차부품,8708,PA,파나마,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],299473,0,35707,0,299473
자동차부품,8708,PA,파나마,2026-01-01,870893,클러치와 그 부분품,68701,0,9398,0,68701
자동차부품,8708,PA,파나마,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,159850,0,19165,0,159850
자동차부품,8708,PA,파나마,2026-01-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,430,0,6,0,430
자동차부품,8708,PA,파나마,2026-01-01,870899,기타,290912,0,15341,0,290912
자동차부품,8708,PE,페루,2026-01-01,870810,완충기와 그 부분품,12300,0,793,0,12300
자동차부품,8708,PE,페루,2026-01-01,870821,안전벨트,280,0,185,0,280
자동차부품,8708,PE,페루,2026-01-01,870829,기타,249872,0,22448,0,249872
자동차부품,8708,PE,페루,2026-01-01,870830,제동장치와 그 부분품,352541,0,58445,0,352541
자동차부품,8708,PE,페루,2026-01-01,870840,기어박스와 그 부분품,51918,0,5330,0,51918
자동차부품,8708,PE,페루,2026-01-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",105367,0,10350,0,105367
자동차부품,8708,PE,페루,2026-01-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,1040,0,21,0,1040
자동차부품,8708,PE,페루,2026-01-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],340182,0,42907,0,340182
자동차부품,8708,PE,페루,2026-01-01,870891,방열기와 그 부분품,6137,0,873,0,6137
자동차부품,8708,PE,페루,2026-01-01,870892,"소음기(머플러), 배기관, 그 부분품",456,0,117,0,456
자동차부품,8708,PE,페루,2026-01-01,870893,클러치와 그 부분품,702503,0,93941,0,702503
자동차부품,8708,PE,페루,2026-01-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,128924,0,12088,0,128924
자동차부품,8708,PE,페루,2026-01-01,870899,기타,1141613,0,97278,0,1141613
자동차부품,8708,PF,불령 폴리네시아,2026-01-01,870810,완충기와 그 부분품,1069,0,89,0,1069
자동차부품,8708,PF,불령 폴리네시아,2026-01-01,870829,기타,8212,0,1082,0,8212
자동차부품,8708,PF,불령 폴리네시아,2026-01-01,870830,제동장치와 그 부분품,4959,0,323,0,4959
자동차부품,8708,PF,불령 폴리네시아,2026-01-01,870840,기어박스와 그 부분품,294,0,7,0,294
